ID,datetime,temperature,pressure,windspeed,Usage_kW,AC_DR_kW,Kitchen_kW,UPS_kW,LR_kW,AC_Dr_kW,AC_BR_kW,electricity_consumption
6047,3/9/2014 23:00,9.3,987,1.765,1.2361,0.0001,0.1824,0.1494,0.14,0.0039,0.2454,228
6048,3/10/2014 0:00,7.1,998,3.04,1.2391,0.0001,0.184,0.1491,0.1402,0.004,0.2468,255
6049,3/10/2014 1:00,8.6,985,4.455,1.2399,0,0.185,0.1492,0.1402,0.004,0.2464,231
6050,3/10/2014 2:00,7.1,989,6.245,1.24,0.0001,0.186,0.149,0.14,0.0041,0.2464,231
6051,3/10/2014 3:00,7.1,999,2.515,1.2427,0,0.1867,0.1494,0.1402,0.0041,0.2466,216
6052,3/10/2014 4:00,7.9,988,6.295,1.2474,0,0.1868,0.1499,0.1409,0.004,0.2468,219
6053,3/10/2014 5:00,6.4,984,10.715,1.2536,0.0001,0.1876,0.1529,0.1412,0.004,0.247,222
6054,3/10/2014 6:00,5.7,989,15.485,1.2521,0.0001,0.187,0.1505,0.1412,0.004,0.2478,192
6055,3/10/2014 7:00,7.1,987,18.24,1.2503,0.0001,0.187,0.1503,0.141,0.004,0.2464,207
6056,3/10/2014 8:00,6.4,989,22.76,1.2507,0.0001,0.1868,0.1503,0.1411,0.004,0.247,192
6057,3/10/2014 9:00,6.4,1001,27.305,1.2528,0.0001,0.1876,0.1506,0.1415,0.004,0.2472,195
6058,3/10/2014 10:00,5,993,31.575,1.2526,0.0001,0.187,0.1506,0.1417,0.004,0.2468,189
6059,3/10/2014 11:00,5.7,997,32.615,1.2555,0.0001,0.1872,0.1509,0.142,0.004,0.2475,216
6060,3/10/2014 12:00,5,1002,35.495,1.252,0.0001,0.1845,0.151,0.142,0.0038,0.2466,204
6061,3/10/2014 13:00,6.4,995,39.25,1.2574,0.0001,0.1867,0.1536,0.1423,0.004,0.2469,204
6062,3/10/2014 14:00,7.1,1002,3.665,1.2554,0.0001,0.1864,0.1512,0.1422,0.0039,0.248,207
6063,3/10/2014 15:00,5,999,1.64,1.2564,0.0001,0.1855,0.1514,0.1426,0.0039,0.2487,204
6064,3/10/2014 16:00,7.1,993,2.54,1.2526,0.0001,0.1807,0.1514,0.1429,0.0037,0.2484,204
6065,3/10/2014 17:00,5,992,6.67,1.2488,0.0001,0.1776,0.1514,0.1429,0.0035,0.2476,204
6066,3/10/2014 18:00,7.1,983,2.265,1.2466,0.0001,0.1734,0.1517,0.1431,0.0034,0.2485,213
6067,3/10/2014 19:00,7.1,992,2.665,1.2452,0.0001,0.1724,0.1518,0.1432,0.0033,0.2479,225
6068,3/10/2014 20:00,7.1,996,4.955,1.2251,0.0001,0.1509,0.1523,0.1434,0.0023,0.248,228
6069,3/10/2014 21:00,6.4,990,2.415,1.1223,0.0001,0.0442,0.1544,0.1439,0.0025,0.249,234
6070,3/10/2014 22:00,6.4,992,2.415,1.1196,0.0001,0.0431,0.1522,0.1439,0.0026,0.2496,240
6071,3/10/2014 23:00,6.4,1001,6.67,1.1192,0.0001,0.0432,0.1521,0.1438,0.0025,0.2495,234
6072,3/11/2014 0:00,4.3,989,7.835,1.1195,0.0002,0.0431,0.152,0.1435,0.0025,0.2507,240
6073,3/11/2014 1:00,5.7,997,10.965,1.1197,0.0002,0.0431,0.152,0.1438,0.0025,0.2506,204
6074,3/11/2014 2:00,7.9,988,14.345,1.1192,0.0001,0.0431,0.1521,0.1439,0.0025,0.2499,219
6075,3/11/2014 3:00,5,983,14.735,1.1204,0.0002,0.0432,0.1523,0.144,0.0025,0.2495,204
6076,3/11/2014 4:00,5,981,17.4,1.1181,0.0001,0.0431,0.152,0.144,0.0025,0.2478,231
6077,3/11/2014 5:00,5.7,993,18.44,1.067,0.0001,0.0432,0.1549,0.144,0.0024,0.194,204
6078,3/11/2014 6:00,6.4,986,1.89,0.897,0.0002,0.0432,0.1525,0.1441,0.0021,0.0248,222
6079,3/11/2014 7:00,7.9,997,3.29,0.8834,0.0001,0.0432,0.1525,0.1442,0.002,0.011,228
6080,3/11/2014 8:00,6.4,987,4.33,0.8801,0.0002,0.0432,0.1526,0.1442,0.0021,0.0074,234
6081,3/11/2014 9:00,9.3,983,2.265,0.8833,0.0002,0.0432,0.1524,0.1439,0.002,0.011,246
6082,3/11/2014 10:00,9.3,995,2.54,0.8811,0.0002,0.0432,0.1525,0.1444,0.0021,0.0078,231
6083,3/11/2014 11:00,10.7,995,3.29,0.8839,0.0002,0.0432,0.1528,0.1445,0.0021,0.0099,219
6084,3/11/2014 12:00,10,992,4.18,0.8852,0.0002,0.0433,0.1528,0.1448,0.0021,0.0098,228
6085,3/11/2014 13:00,12.1,992,5.47,0.8876,0.0002,0.0434,0.1558,0.1451,0.002,0.0088,243
6086,3/11/2014 14:00,12.1,996,7.76,0.8863,0.0002,0.0433,0.1528,0.1448,0.002,0.011,252
6087,3/11/2014 15:00,12.1,990,3.04,0.8802,0.0001,0.0433,0.1524,0.1437,0.0021,0.0074,267
6088,3/11/2014 16:00,12.1,982,5.205,0.881,0.0002,0.0432,0.1519,0.143,0.0021,0.0111,261
6089,3/11/2014 17:00,11.4,997,5.995,0.8832,0.0002,0.0499,0.1517,0.1429,0.0018,0.0075,249
6090,3/11/2014 18:00,10,985,7.51,0.9822,0.0002,0.1156,0.1519,0.143,0.0012,0.0417,246
6091,3/11/2014 19:00,10,986,11.265,1.066,0.0001,0.144,0.1519,0.1427,0.0025,0.0973,264
6092,3/11/2014 20:00,9.3,979,13.055,1.2774,0.0001,0.1516,0.1518,0.1428,0.0024,0.3019,249
6093,3/11/2014 21:00,8.6,991,13.97,1.2875,0.0001,0.1539,0.1544,0.1423,0.0024,0.3087,237
6094,3/11/2014 22:00,9.3,997,1.89,1.2734,0.0001,0.1547,0.1514,0.1421,0.0025,0.2977,261
6095,3/11/2014 23:00,6.4,978,2.655,1.282,0.0001,0.1561,0.1515,0.1425,0.0025,0.3031,267
6096,3/12/2014 0:00,7.1,996,2.54,1.2805,0.0001,0.1571,0.1517,0.1434,0.0026,0.2987,273
6097,3/12/2014 1:00,7.1,984,4.305,1.2798,0.0001,0.158,0.1519,0.1436,0.0026,0.2959,273
6098,3/12/2014 2:00,5.7,989,4.57,1.2794,0.0001,0.159,0.1519,0.1438,0.0026,0.2938,276
6099,3/12/2014 3:00,4.3,986,2.14,1.2727,0.0001,0.1584,0.1525,0.1442,0.0026,0.2862,282
6100,3/12/2014 4:00,5.7,985,2.405,1.2501,0.0001,0.1594,0.1529,0.144,0.0027,0.2627,297
6101,3/12/2014 5:00,4.3,981,3.92,1.2429,0.0001,0.1598,0.1555,0.1442,0.0027,0.251,288
6102,3/12/2014 6:00,5.7,978,1.765,1.2406,0.0001,0.1593,0.1532,0.1442,0.0026,0.2507,300
6103,3/12/2014 7:00,7.1,981,2.905,1.2357,0.0001,0.158,0.1528,0.1438,0.0026,0.25,297
6104,3/12/2014 8:00,5.7,977,3.295,1.2334,0.0001,0.1574,0.1524,0.1434,0.0026,0.25,324
6105,3/12/2014 9:00,7.9,981,4.56,1.2365,0.0001,0.158,0.1524,0.1434,0.0026,0.2511,339
6106,3/12/2014 10:00,8.6,981,5.075,1.2311,0.0001,0.1562,0.1516,0.1427,0.0025,0.2515,351
6107,3/12/2014 11:00,10,979,2.665,1.2252,0.0001,0.1528,0.1514,0.1427,0.0024,0.2506,342
6108,3/12/2014 12:00,9.3,985,6.795,1.2188,0.0001,0.1515,0.1516,0.1424,0.0023,0.2507,375
6109,3/12/2014 13:00,10.7,993,9.05,1.216,0.0002,0.1496,0.1591,0.1423,0.0021,0.2511,324
6110,3/12/2014 14:00,11.4,980,11.93,1.2104,0.0001,0.1483,0.1555,0.142,0.002,0.2515,351
6111,3/12/2014 15:00,9.3,974,15.825,1.2062,0.0001,0.148,0.1546,0.1412,0.002,0.2507,393
6112,3/12/2014 16:00,9.3,984,18.955,1.1703,0.0001,0.1471,0.1254,0.1399,0.0023,0.25,396
6113,3/12/2014 17:00,8.6,989,21.745,1.2428,0.0001,0.1462,0.1988,0.1396,0.0022,0.2508,357
6114,3/12/2014 18:00,10,979,24.875,1.1842,0.0001,0.1353,0.1538,0.139,0.0016,0.2503,378
6115,3/12/2014 19:00,10,993,25.79,1.0857,0.0001,0.0434,0.1517,0.138,0.0024,0.2504,408
6116,3/12/2014 20:00,8.6,983,28.33,1.0817,0.0001,0.0419,0.1515,0.1374,0.0025,0.2501,393
6117,3/12/2014 21:00,10,976,29.745,1.0828,0.0001,0.0419,0.1515,0.1378,0.0024,0.251,354
6118,3/12/2014 22:00,10,985,32.035,1.0828,0.0001,0.0419,0.1513,0.138,0.0025,0.251,297
6119,3/12/2014 23:00,10.7,984,32.825,1.0816,0.0001,0.0419,0.1508,0.1378,0.0025,0.2509,318
6120,3/13/2014 0:00,8.6,988,34.99,1.0749,0.0001,0.0418,0.1454,0.1373,0.0024,0.2517,330
6121,3/13/2014 1:00,9.3,994,38.37,1.0728,0.0001,0.0418,0.1425,0.1378,0.0023,0.2517,327
6122,3/13/2014 2:00,9.3,973,39.66,1.0437,0,0.0333,0.1315,0.1381,0.0022,0.2516,342
6123,3/13/2014 3:00,10.7,988,43.04,1.0402,0.0001,0.0156,0.1307,0.1379,0.0022,0.2521,312
6124,3/13/2014 4:00,10.7,981,44.955,1.0478,0.0001,0.0179,0.1311,0.1385,0.0012,0.2522,342
6125,3/13/2014 5:00,8.6,988,47.12,1.0352,0.0001,0.0178,0.1312,0.1387,0.0011,0.2521,324
6126,3/13/2014 6:00,10,991,1.89,1.0003,0.0001,0.0179,0.1309,0.1386,0.0005,0.2516,312
6127,3/13/2014 7:00,9.3,975,2.915,0.9853,0,0.0424,0.1306,0.1382,0.0016,0.2516,309
6128,3/13/2014 8:00,9.3,981,4.83,1.7955,0.0003,0.0996,0.1307,0.1389,0.004,0.2526,312
6129,3/13/2014 9:00,11.4,979,8.21,1.6605,0.0002,0.1178,0.1334,0.139,0.0049,0.2527,318
6130,3/13/2014 10:00,10.7,988,10.84,1.37,0,0.1248,0.1307,0.1391,0.0055,0.2529,339
6131,3/13/2014 11:00,11.4,991,13.505,1.3925,0,0.1261,0.1308,0.139,0.0056,0.2526,324
6132,3/13/2014 12:00,12.1,990,14.67,1.4978,0.0001,0.1277,0.1305,0.139,0.0055,0.2532,327
6133,3/13/2014 13:00,11.4,990,18.05,1.5032,0.0001,0.1287,0.1305,0.1392,0.0056,0.2537,333
6134,3/13/2014 14:00,11.4,988,20.93,1.3554,0.0001,0.1296,0.1307,0.1389,0.0057,0.2535,342
6135,3/13/2014 15:00,10.7,979,23.935,1.3826,0.0001,0.1308,0.1306,0.1394,0.0058,0.2538,354
6136,3/13/2014 16:00,12.1,981,26.69,1.5869,0.0001,0.1304,0.1308,0.1399,0.0056,0.2538,318
6137,3/13/2014 17:00,10.7,974,29.355,1.6863,0.0001,0.1308,0.1336,0.1397,0.0056,0.2544,315
6138,3/13/2014 18:00,11.4,973,30.77,1.4917,0.0001,0.1307,0.1312,0.1399,0.0057,0.2549,318
6139,3/13/2014 19:00,10.7,991,31.935,1.637,0.0001,0.1316,0.1312,0.14,0.0056,0.2543,321
6140,3/13/2014 20:00,9.3,984,34.225,1.132,0,0.1334,0.131,0.1399,0.0061,0.2544,354
6141,3/13/2014 21:00,9.3,982,2.515,1.0785,0,0.1267,0.1312,0.14,0.0059,0.2544,342
6142,3/13/2014 22:00,11.4,984,2.78,1.0781,0,0.1251,0.1312,0.1406,0.0055,0.255,342
6143,3/13/2014 23:00,11.4,979,3.545,1.1166,0.0001,0.1231,0.1485,0.1642,0.0047,0.2547,339
6144,3/14/2014 0:00,10,991,1.515,1.3718,0.0002,0.1221,0.2007,0.3678,0,0.2541,342
6145,3/14/2014 1:00,10,985,2.14,1.3605,0.0003,0.1209,0.1979,0.3611,0.0001,0.2536,360
6146,3/14/2014 2:00,10.7,986,2.53,1.3573,0.0002,0.1198,0.2003,0.3544,0.0002,0.2546,387
6147,3/14/2014 3:00,8.6,989,3.48,1.3491,0.0002,0.1197,0.1978,0.3491,0.0003,0.255,390
6148,3/14/2014 4:00,9.3,978,1.64,1.345,0.0002,0.119,0.1976,0.3454,0.0004,0.2557,411
6149,3/14/2014 5:00,8.6,971,2.765,1.3389,0.0002,0.1185,0.1966,0.3412,0.0004,0.2568,384
6150,3/14/2014 6:00,10,988,1.765,1.3331,0.0002,0.118,0.1962,0.338,0.0005,0.2562,396
6151,3/14/2014 7:00,10.7,981,2.64,1.228,0.0002,0.0153,0.196,0.3359,0.0045,0.2555,390
6152,3/14/2014 8:00,10.7,986,3.28,1.2259,0.0002,0.0136,0.1966,0.3344,0.0045,0.2553,393
6153,3/14/2014 9:00,10.7,984,3.04,1.2239,0.0002,0.0136,0.1967,0.3326,0.0044,0.2551,390
6154,3/14/2014 10:00,12.9,991,1.89,1.2218,0.0002,0.0136,0.1967,0.3309,0.0044,0.255,405
6155,3/14/2014 11:00,12.1,974,4.755,1.2204,0.0002,0.0135,0.1986,0.3288,0.0044,0.2551,396
6156,3/14/2014 12:00,12.9,988,8.65,1.2126,0.0002,0.0135,0.1955,0.3268,0.0043,0.2547,408
6157,3/14/2014 13:00,12.1,981,11.655,1.2107,0.0002,0.0135,0.1955,0.3256,0.0043,0.2543,360
6158,3/14/2014 14:00,15.7,981,14.535,1.208,0.0002,0.0135,0.1951,0.3239,0.0042,0.2541,357
6159,3/14/2014 15:00,13.6,989,16.45,1.2078,0.0002,0.0135,0.1952,0.323,0.0042,0.2546,342
6160,3/14/2014 16:00,15,987,2.915,1.2065,0.0002,0.0135,0.195,0.3219,0.0042,0.255,360
6161,3/14/2014 17:00,14.3,988,4.63,1.205,0.0002,0.0135,0.1946,0.3211,0.0041,0.2552,330
6162,3/14/2014 18:00,12.1,976,5.795,1.2047,0.0002,0.0135,0.1944,0.3203,0.0042,0.2564,318
6163,3/14/2014 19:00,10,970,7.96,1.2052,0.0002,0.0135,0.1948,0.3199,0.0041,0.2566,291
6164,3/14/2014 20:00,10,985,8.35,1.2069,0.0002,0.0135,0.197,0.3191,0.0041,0.2568,330
6165,3/14/2014 21:00,7.9,989,2.14,1.2042,0.0002,0.0135,0.1944,0.3182,0.0041,0.258,378
6166,3/14/2014 22:00,9.3,980,1.515,1.2021,0.0001,0.0135,0.1944,0.3174,0.0041,0.2572,378
6167,3/14/2014 23:00,9.3,971,3.405,1.0858,0,0.0136,0.1943,0.202,0.0018,0.2576,393
6168,3/15/2014 0:00,10,990,2.515,1.0176,0,0.0135,0.1936,0.1368,0.0006,0.2566,429
6169,3/15/2014 1:00,7.9,979,1.45,1.0166,0,0.0135,0.1931,0.1366,0.0006,0.2568,411
6170,3/15/2014 2:00,9.3,978,2.64,1.016,0,0.0135,0.1928,0.1366,0.0006,0.2567,396
6171,3/15/2014 3:00,8.6,974,2.54,1.0346,0,0.0312,0.1929,0.1367,0.0004,0.2574,426
6172,3/15/2014 4:00,9.3,973,1.765,1.0952,0,0.0911,0.1927,0.1365,0.0036,0.259,420
6173,3/15/2014 5:00,7.1,981,2.765,1.1194,0,0.1162,0.1924,0.1363,0.0049,0.2591,426
6174,3/15/2014 6:00,6.4,977,1.64,1.1291,0,0.123,0.1952,0.1364,0.0052,0.2584,438
6175,3/15/2014 7:00,7.9,979,2.015,1.1304,0.0001,0.1247,0.1928,0.1365,0.0053,0.2581,375
6176,3/15/2014 8:00,10,977,4.305,1.1407,0,0.1264,0.1927,0.1364,0.0054,0.2579,417
6177,3/15/2014 9:00,10.7,973,2.265,1.1393,0,0.1276,0.1922,0.1362,0.0054,0.2576,414
6178,3/15/2014 10:00,12.9,990,3.415,1.1374,0,0.1274,0.1917,0.136,0.0054,0.2575,402
6179,3/15/2014 11:00,12.1,974,2.54,1.1374,0,0.1284,0.1915,0.136,0.0055,0.2575,402
6180,3/15/2014 12:00,13.6,972,2.415,1.1402,0.0001,0.1295,0.1918,0.1364,0.0056,0.2579,393
6181,3/15/2014 13:00,15.7,970,2.64,1.1463,0,0.1297,0.1926,0.1372,0.0056,0.2605,372
6182,3/15/2014 14:00,14.3,970,4.305,1.1446,0,0.1307,0.1923,0.1372,0.0056,0.259,366
6183,3/15/2014 15:00,15,975,2.415,1.1445,0,0.1307,0.1924,0.1372,0.0056,0.2584,393
6184,3/15/2014 16:00,14.3,988,5.67,1.1482,0,0.131,0.1952,0.1374,0.0057,0.2578,360
6185,3/15/2014 17:00,14.3,982,7.96,1.1465,0,0.1308,0.1931,0.1376,0.0056,0.258,336
6186,3/15/2014 18:00,13.6,971,10.375,1.1366,0.0001,0.1309,0.193,0.1379,0.0057,0.2588,321
6187,3/15/2014 19:00,13.6,981,11.015,1.1375,0.0001,0.1298,0.1934,0.1383,0.0056,0.2601,312
6188,3/15/2014 20:00,11.4,985,11.28,1.1331,0,0.1275,0.1932,0.1382,0.0055,0.2587,342
6189,3/15/2014 21:00,10.7,988,7.31,0.9528,0,0.1248,0.1931,0.1379,0.0057,0.0814,312
6190,3/15/2014 22:00,10.7,976,11.605,0.8775,0,0.1226,0.1934,0.1383,0.0056,0.0065,261
6191,3/15/2014 23:00,10,975,14.27,0.8776,0,0.1216,0.1934,0.1385,0.0056,0.0065,288
6192,3/16/2014 0:00,8.6,979,2.415,0.8721,0,0.1207,0.1936,0.1388,0.0055,0.0012,234
6193,3/16/2014 1:00,10,990,2.515,0.8731,0,0.1208,0.1941,0.1389,0.0055,0.0004,240
6194,3/16/2014 2:00,8.6,987,2.54,0.8819,0.0001,0.1199,0.1978,0.14,0.0054,0.0004,228
6195,3/16/2014 3:00,10,972,3.665,0.8814,0,0.1195,0.196,0.1404,0.0054,0.0003,198
6196,3/16/2014 4:00,8.6,980,4.455,0.8793,0,0.1192,0.1955,0.1402,0.0054,0.0003,204
6197,3/16/2014 5:00,8.6,981,1.89,0.8795,0,0.1194,0.1955,0.1399,0.0054,0.0004,225
6198,3/16/2014 6:00,9.3,988,3.03,0.7902,0,0.0311,0.1948,0.1398,0.0007,0.0004,228
6199,3/16/2014 7:00,8.6,994,4.17,0.7756,0.0001,0.0181,0.1945,0.1395,0,0.0003,219
6200,3/16/2014 8:00,10.7,975,5.895,0.7757,0,0.018,0.1945,0.1396,0,0.0004,210
6201,3/16/2014 9:00,10.7,980,9.565,0.7756,0,0.0195,0.194,0.1392,0,0.0004,219
6202,3/16/2014 10:00,11.4,979,6.67,0.7742,0,0.0186,0.1941,0.139,0,0.0004,213
6203,3/16/2014 11:00,12.1,986,10.465,0.775,0,0.018,0.1964,0.1386,0,0.0004,222
6204,3/16/2014 12:00,12.9,988,16.01,0.7953,0,0.0408,0.194,0.1383,0.0012,0.0004,195
6205,3/16/2014 13:00,12.1,977,22.07,0.8545,0,0.1026,0.1932,0.1378,0.0045,0.0004,210
6206,3/16/2014 14:00,10.7,986,27.005,0.8909,0,0.1393,0.1932,0.1375,0.0064,0.0003,225
6207,3/16/2014 15:00,11.4,985,32.55,0.9096,0,0.1575,0.1933,0.1377,0.0072,0.0003,222
6208,3/16/2014 16:00,10.7,977,35.055,0.9498,0,0.1609,0.1931,0.1375,0.0072,0.0003,216
6209,3/16/2014 17:00,10.7,995,3.54,1.1006,0,0.309,0.193,0.1371,0.0146,0.0002,213
6210,3/16/2014 18:00,9.3,992,6.295,1.7425,0,0.9511,0.1927,0.1369,0.0467,0.0001,198
6211,3/16/2014 19:00,8.6,984,10.565,1.5431,0,0.7506,0.193,0.1375,0.0367,0,222
6212,3/16/2014 20:00,7.9,993,13.195,1.748,0,0.9545,0.1932,0.1379,0.0469,0,225
6213,3/16/2014 21:00,9.3,981,16.325,1.2047,0,0.4072,0.1962,0.1385,0.0196,0.0002,228
6214,3/16/2014 22:00,8.6,996,18.49,0.9625,0,0.1686,0.1933,0.1384,0.0076,0.0002,222
6215,3/16/2014 23:00,10,997,21.495,0.9631,0,0.1685,0.1936,0.1388,0.0076,0.0003,216
6216,3/17/2014 0:00,7.9,984,23.16,0.9857,0,0.1682,0.1941,0.1396,0.0074,0.0002,228
6217,3/17/2014 1:00,7.1,998,2.64,0.9883,0,0.1677,0.1945,0.14,0.0074,0.0002,204
6218,3/17/2014 2:00,7.1,979,3.405,0.9875,0,0.1667,0.1944,0.1402,0.0074,0.0002,204
6219,3/17/2014 3:00,7.9,993,4.755,0.9833,0,0.1658,0.1943,0.1402,0.0073,0.0002,201
6220,3/17/2014 4:00,7.1,981,5.005,0.954,0,0.1662,0.1701,0.1398,0.0076,0.0002,213
6221,3/17/2014 5:00,8.6,986,4.77,0.9352,0,0.1652,0.1526,0.1398,0.0076,0.0002,183
6222,3/17/2014 6:00,5.7,989,8.4,0.9336,0,0.1643,0.1547,0.1395,0.0076,0.0002,210
6223,3/17/2014 7:00,7.9,995,4.63,0.9192,0,0.1634,0.152,0.1388,0.0076,0.0002,213
6224,3/17/2014 8:00,7.9,997,7.76,0.9173,0,0.1632,0.1517,0.1384,0.0076,0.0002,198
6225,3/17/2014 9:00,7.1,988,11.905,0.917,0.0001,0.1631,0.1517,0.1384,0.0075,0.0002,216
6226,3/17/2014 10:00,7.9,1000,15.825,0.9346,0,0.1642,0.1515,0.138,0.0076,0.0002,186
6227,3/17/2014 11:00,11.4,996,4.895,1.0189,0,0.1644,0.2144,0.1382,0.0072,0.0004,186
6228,3/17/2014 12:00,9.3,984,9.565,1.0595,0,0.1647,0.2486,0.1384,0.007,0.0005,183
6229,3/17/2014 13:00,11.4,992,14.835,1.0425,0,0.1644,0.2345,0.1386,0.0071,0.0005,201
6230,3/17/2014 14:00,10,990,16.965,1.0296,0,0.163,0.2241,0.1386,0.007,0.0004,192
6231,3/17/2014 15:00,10,994,2.915,1.041,0.0001,0.1627,0.2327,0.1393,0.007,0.0005,204
6232,3/17/2014 16:00,10.7,985,2.515,1.0256,0,0.1612,0.2169,0.1398,0.007,0.0004,183
6233,3/17/2014 17:00,10.7,992,3.415,1.0217,0,0.1622,0.2143,0.1392,0.007,0.0004,204
6234,3/17/2014 18:00,9.3,982,1.89,1.0347,0,0.1654,0.2222,0.1394,0.0072,0.0005,219
6235,3/17/2014 19:00,9.3,983,4.77,1.0586,0.0001,0.1635,0.2468,0.1396,0.0069,0.0006,216
6236,3/17/2014 20:00,7.9,990,8.275,1.0538,0.0001,0.1641,0.2423,0.1395,0.007,0.0005,234
6237,3/17/2014 21:00,7.1,988,4.13,0.8998,0.0001,0.1633,0.2254,0.1394,0.0068,0.0004,222
6238,3/17/2014 22:00,5.7,995,3.29,0.8697,0.0002,0.1636,0.2334,0.139,0.0068,0.0005,234
6239,3/17/2014 23:00,5,987,4.255,0.8629,0.0001,0.163,0.2288,0.1387,0.0068,0.0005,261
6240,3/18/2014 0:00,4.3,985,6.42,0.8283,0.0001,0.1616,0.2162,0.138,0.0068,0.0004,249
6241,3/18/2014 1:00,4.3,987,9.425,0.828,0.0001,0.1613,0.219,0.1371,0.0068,0.0004,228
6242,3/18/2014 2:00,3.6,1005,11.34,0.8393,0.0002,0.1639,0.229,0.1367,0.0069,0.0004,225
6243,3/18/2014 3:00,2.1,986,14.72,0.8319,0.0001,0.1663,0.2199,0.1366,0.007,0.0004,210
6244,3/18/2014 4:00,2.1,991,3.665,0.836,0.0001,0.171,0.2199,0.1365,0.0072,0.0004,216
6245,3/18/2014 5:00,4.3,991,2.015,0.8286,0.0001,0.173,0.2094,0.137,0.0073,0.0004,228
6246,3/18/2014 6:00,2.9,991,4.38,0.8178,0.0001,0.1828,0.1657,0.1439,0.0079,0.0003,210
6247,3/18/2014 7:00,4.3,994,8.275,0.0848,0.0001,0.0012,0.034,0.0146,0.0002,0.0001,243
6248,3/18/2014 8:00,5.7,1003,5.145,0.719,0.0001,0.0463,0.1802,0.1401,0.0025,0.0005,204
6249,3/18/2014 9:00,7.1,1001,5.52,0.6793,0,0.106,0.1593,0.0706,0.0053,0.0005,198
6250,3/18/2014 10:00,10,990,9.04,0.6855,0,0.1718,0.1628,0.0126,0.0088,0.0005,192
6251,3/18/2014 11:00,7.9,999,12.685,0.6392,0.0001,0.1838,0.1563,0.0122,0.0092,0.0005,207
6252,3/18/2014 12:00,9.3,998,17.455,0.7752,0,0.1852,0.1942,0.1114,0.0092,0.0004,177
6253,3/18/2014 13:00,10,995,19.96,0.8168,0,0.1846,0.2168,0.133,0.0089,0.0004,210
6254,3/18/2014 14:00,10,997,21.875,0.8741,0,0.1876,0.2735,0.1322,0.0088,0.0006,204
6255,3/18/2014 15:00,11.4,992,1.89,0.9191,0,0.2322,0.2742,0.1323,0.0112,0.0005,195
6256,3/18/2014 16:00,10.7,987,3.665,1.5949,0,0.9091,0.2735,0.1317,0.0454,0.0002,180
6257,3/18/2014 17:00,10.7,990,6.685,1.4554,0,0.768,0.2774,0.1309,0.0383,0.0002,198
6258,3/18/2014 18:00,10,988,10.19,1.6576,0,0.9719,0.2767,0.1306,0.0494,0.0002,177
6259,3/18/2014 19:00,9.3,994,13.57,1.6036,0,0.9115,0.2844,0.1298,0.0461,0.0003,216
6260,3/18/2014 20:00,8.6,995,16.84,1.5056,0,0.8295,0.2721,0.1281,0.042,0.0003,231
6261,3/18/2014 21:00,7.9,1003,20.47,1.5162,0.0001,0.8431,0.2715,0.127,0.0427,0.0003,234
6262,3/18/2014 22:00,4.3,1002,2.14,0.9158,0,0.251,0.266,0.1259,0.0125,0.0006,219
6263,3/18/2014 23:00,2.9,1003,3.655,0.9008,0,0.2482,0.2526,0.1264,0.0126,0.0005,210
6264,3/19/2014 0:00,4.3,988,3.54,0.8995,0,0.2471,0.2529,0.126,0.0125,0.0006,252
6265,3/19/2014 1:00,3.6,985,5.005,0.8988,0,0.2475,0.2524,0.1258,0.0125,0.0005,240
6266,3/19/2014 2:00,2.1,995,6.545,0.9003,0,0.2468,0.2546,0.1258,0.0124,0.0005,258
6267,3/19/2014 3:00,2.1,1001,9.675,0.8938,0,0.2458,0.251,0.1248,0.0124,0.0005,231
6268,3/19/2014 4:00,1.4,998,12.93,0.9133,0,0.2445,0.2499,0.123,0.0123,0.0005,195
6269,3/19/2014 5:00,2.1,1002,16.45,0.9051,0,0.2447,0.25,0.1228,0.0124,0.0005,210
6270,3/19/2014 6:00,1.4,1005,20.97,0.9,0,0.2439,0.2506,0.1233,0.0123,0.0005,204
6271,3/19/2014 7:00,3.6,993,23.225,0.922,0,0.2432,0.2511,0.1242,0.0122,0.0005,237
6272,3/19/2014 8:00,5.7,1006,28.145,0.9362,0,0.2426,0.2511,0.124,0.0122,0.0005,231
6273,3/19/2014 9:00,8.6,1002,32.04,0.9389,0,0.2417,0.2524,0.1251,0.0121,0.0005,216
6274,3/19/2014 10:00,7.9,1002,35.67,0.9206,0,0.2379,0.2518,0.1257,0.0119,0.0005,204
6275,3/19/2014 11:00,11.4,996,38.085,0.9045,0,0.2396,0.2543,0.1263,0.012,0.0005,198
6276,3/19/2014 12:00,12.1,988,38.875,0.8944,0,0.2301,0.2537,0.1265,0.0116,0.0006,198
6277,3/19/2014 13:00,12.1,1000,42.005,0.8867,0,0.2232,0.253,0.1263,0.0112,0.0006,204
6278,3/19/2014 14:00,12.9,983,45.01,0.9872,0,0.2244,0.2586,0.1265,0.0137,0.0005,183
6279,3/19/2014 15:00,12.1,982,2.415,1.0196,0,0.2215,0.2651,0.127,0.0137,0.0005,207
6280,3/19/2014 16:00,12.1,981,4.005,0.9863,0,0.2142,0.2392,0.1271,0.0134,0.0004,219
6281,3/19/2014 17:00,12.1,997,2.265,0.9809,0,0.2156,0.2344,0.1271,0.0134,0.0004,198
6282,3/19/2014 18:00,10.7,998,3.04,0.9837,0,0.2152,0.2351,0.1286,0.0134,0.0004,198
6283,3/19/2014 19:00,7.9,995,4.33,0.9805,0,0.2135,0.2342,0.1287,0.0132,0.0004,246
